meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1284,11280,2026-05-03T17:20:37+00:00,,9.0,Other,,,,,CAR 81 (PIA) TIME 2:11.907 DELETED - TRACK LIMITS AT TURN 15 LAP 6 13:13:19
1284,11280,2026-05-03T17:20:38+00:00,,9.0,Other,,,,,CAR 30 (LAW) LAP DELETED - TRACK LIMITS AT TURN 15 LAP 6 13:14:05 (PIT)
1284,11280,2026-05-03T17:21:40+00:00,,10.0,Flag,CLEAR,Sector,18.0,,CLEAR IN TRACK SECTOR 18
1284,11280,2026-05-03T17:21:41+00:00,,10.0,Flag,CLEAR,Sector,19.0,,CLEAR IN TRACK SECTOR 19
1284,11280,2026-05-03T17:22:20+00:00,,10.0,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1284,11280,2026-05-03T17:22:21+00:00,,10.0,Flag,YELLOW,Sector,13.0,,YELLOW IN TRACK SECTOR 13
1284,11280,2026-05-03T17:22:23+00:00,,10.0,Flag,CLEAR,Sector,14.0,,CLEAR IN TRACK SECTOR 14
1284,11280,2026-05-03T17:22:23+00:00,,10.0,Flag,CLEAR,Sector,13.0,,CLEAR IN TRACK SECTOR 13
1284,11280,2026-05-03T17:22:44+00:00,,10.0,Flag,CLEAR,Sector,15.0,,CLEAR IN TRACK SECTOR 15
1284,11280,2026-05-03T17:22:44+00:00,,10.0,Flag,CLEAR,Sector,16.0,,CLEAR IN TRACK SECTOR 16
1284,11280,2026-05-03T17:22:44+00:00,,10.0,Flag,DOUBLE YELLOW,Sector,15.0,,DOUBLE YELLOW IN TRACK SECTOR 15
1284,11280,2026-05-03T17:23:29+00:00,,10.0,Flag,DOUBLE YELLOW,Sector,16.0,,DOUBLE YELLOW IN TRACK SECTOR 16
1284,11280,2026-05-03T17:23:47+00:00,,11.0,Flag,CLEAR,Sector,15.0,,CLEAR IN TRACK SECTOR 15
1284,11280,2026-05-03T17:23:47+00:00,,11.0,Flag,CLEAR,Sector,16.0,,CLEAR IN TRACK SECTOR 16
