date,session_key,meeting_key,gap_to_leader,interval,driver_number
2026-05-03T17:29:53.767000+00:00,11280,1284,10.537,0.745,31
2026-05-03T17:29:57.064000+00:00,11280,1284,10.435,0.736,31
2026-05-03T17:29:59.669000+00:00,11280,1284,10.229,0.738,31
2026-05-03T17:30:02.870000+00:00,11280,1284,9.954,0.735,31
2026-05-03T17:30:06.948000+00:00,11280,1284,9.996,0.816,31
2026-05-03T17:30:12.667000+00:00,11280,1284,10.362,0.828,31
2026-05-03T17:30:16.495000+00:00,11280,1284,10.571,0.845,31
2026-05-03T17:30:20.870000+00:00,11280,1284,10.73,0.808,31
2026-05-03T17:30:25.807000+00:00,11280,1284,10.977,0.835,31
2026-05-03T17:30:30.026000+00:00,11280,1284,10.997,0.819,31
2026-05-03T17:30:34.370000+00:00,11280,1284,10.86,0.806,31
2026-05-03T17:30:38.323000+00:00,11280,1284,10.629,0.778,31
2026-05-03T17:30:40.654000+00:00,11280,1284,10.829,0.742,31
2026-05-03T17:30:45.248000+00:00,11280,1284,11.12,0.776,31
2026-05-03T17:30:48.438000+00:00,11280,1284,11.225,0.768,31
2026-05-03T17:30:51.488000+00:00,11280,1284,11.251,0.764,31
2026-05-03T17:30:52.318000+00:00,11280,1284,11.245,0.77,31
2026-05-03T17:30:55.169000+00:00,11280,1284,11.156,0.793,31
2026-05-03T17:30:57.418000+00:00,11280,1284,11.286,0.858,31
2026-05-03T17:31:02.014000+00:00,11280,1284,11.466,0.895,31
2026-05-03T17:31:06.151000+00:00,11280,1284,11.629,0.931,31
2026-05-03T17:31:10.370000+00:00,11280,1284,11.805,0.997,31
2026-05-03T17:31:14.310000+00:00,11280,1284,12.369,0.405,31
2026-05-03T17:31:16.896000+00:00,11280,1284,12.511,0.52,31
2026-05-03T17:31:20.568000+00:00,11280,1284,12.714,0.675,31
2026-05-03T17:31:25.796000+00:00,11280,1284,12.894,0.748,31
2026-05-03T17:31:28.995000+00:00,11280,1284,12.872,0.782,31
2026-05-03T17:31:32.286000+00:00,11280,1284,12.78,0.795,31
2026-05-03T17:31:34.911000+00:00,11280,1284,12.596,0.747,31
2026-05-03T17:31:38.145000+00:00,11280,1284,12.36,0.734,31
2026-05-03T17:31:42.239000+00:00,11280,1284,12.549,0.869,31
2026-05-03T17:31:48.071000+00:00,11280,1284,12.823,0.994,31
2026-05-03T17:31:51.919000+00:00,11280,1284,13.107,1.103,31
2026-05-03T17:31:56.349000+00:00,11280,1284,13.244,0.968,31
2026-05-03T17:32:01.258000+00:00,11280,1284,13.441,1.012,31
2026-05-03T17:32:05.492000+00:00,11280,1284,13.457,1.035,31
2026-05-03T17:32:09.852000+00:00,11280,1284,13.312,1.033,31
2026-05-03T17:32:13.774000+00:00,11280,1284,13.064,1.062,31
2026-05-03T17:32:15.992000+00:00,11280,1284,13.195,1.206,31
2026-05-03T17:32:20.947000+00:00,11280,1284,13.814,1.347,31
2026-05-03T17:32:24.056000+00:00,11280,1284,13.891,1.314,31
2026-05-03T17:32:27.135000+00:00,11280,1284,13.926,1.308,31
2026-05-03T17:32:27.900000+00:00,11280,1284,13.923,1.324,31
2026-05-03T17:32:30.822000+00:00,11280,1284,13.863,1.402,31
2026-05-03T17:32:33.244000+00:00,11280,1284,14.055,1.452,31
2026-05-03T17:32:37.768000+00:00,11280,1284,14.167,1.323,31
2026-05-03T17:32:41.961000+00:00,11280,1284,14.443,1.295,31
2026-05-03T17:32:46.164000+00:00,11280,1284,14.621,1.27,31
2026-05-03T17:32:49.789000+00:00,11280,1284,14.85,1.37,31
2026-05-03T17:32:52.305000+00:00,11280,1284,14.962,1.34,31
2026-05-03T17:32:55.914000+00:00,11280,1284,15.136,1.287,31
2026-05-03T17:33:01.149000+00:00,11280,1284,15.332,1.238,31
2026-05-03T17:33:04.336000+00:00,11280,1284,15.334,1.227,31
2026-05-03T17:33:07.664000+00:00,11280,1284,15.29,1.262,31
2026-05-03T17:33:10.384000+00:00,11280,1284,15.168,1.338,31
2026-05-03T17:33:13.720000+00:00,11280,1284,15.015,1.433,31
2026-05-03T17:33:17.802000+00:00,11280,1284,15.156,1.617,31
2026-05-03T17:33:23.540000+00:00,11280,1284,15.377,1.564,31
2026-05-03T17:33:27.253000+00:00,11280,1284,15.573,1.532,31
2026-05-03T17:33:31.654000+00:00,11280,1284,15.73,1.506,31
2026-05-03T17:33:36.539000+00:00,11280,1284,15.875,1.496,31
2026-05-03T17:33:40.773000+00:00,11280,1284,15.903,1.477,31
2026-05-03T17:33:45.187000+00:00,11280,1284,15.849,1.563,31
2026-05-03T17:33:49.283000+00:00,11280,1284,15.703,1.672,31
2026-05-03T17:33:51.487000+00:00,11280,1284,15.775,1.63,31
2026-05-03T17:33:56.219000+00:00,11280,1284,16.205,1.79,31
2026-05-03T17:33:59.276000+00:00,11280,1284,16.254,1.681,31
2026-05-03T17:34:02.370000+00:00,11280,1284,16.264,1.647,31
2026-05-03T17:34:03.104000+00:00,11280,1284,16.249,1.644,31
2026-05-03T17:34:05.987000+00:00,11280,1284,16.132,1.656,31
2026-05-03T17:34:08.204000+00:00,11280,1284,,1.679,31
2026-05-03T17:34:12.874000+00:00,11280,1284,16.38,1.759,31
2026-05-03T17:34:17.119000+00:00,11280,1284,16.738,1.678,31
2026-05-03T17:34:21.369000+00:00,11280,1284,16.973,1.729,31
2026-05-03T17:34:24.932000+00:00,11280,1284,17.142,1.716,31
2026-05-03T17:34:27.494000+00:00,11280,1284,17.272,1.671,31
2026-05-03T17:34:31.635000+00:00,11280,1284,17.458,1.542,31
2026-05-03T17:34:36.369000+00:00,11280,1284,17.573,1.508,31
2026-05-03T17:34:39.541000+00:00,11280,1284,17.564,1.501,31
2026-05-03T17:34:42.901000+00:00,11280,1284,17.522,1.53,31
2026-05-03T17:34:45.587000+00:00,11280,1284,17.407,1.59,31
2026-05-03T17:34:48.937000+00:00,11280,1284,17.261,1.706,31
2026-05-03T17:34:53.018000+00:00,11280,1284,17.4,1.769,31
2026-05-03T17:34:58.716000+00:00,11280,1284,17.637,1.704,31
2026-05-03T17:35:02.513000+00:00,11280,1284,17.787,1.665,31
2026-05-03T17:35:06.794000+00:00,11280,1284,17.844,1.52,31
2026-05-03T17:35:11.731000+00:00,11280,1284,17.986,,31
2026-05-03T17:35:15.966000+00:00,11280,1284,18.006,1.484,31
2026-05-03T17:35:20.403000+00:00,11280,1284,17.955,1.55,31
2026-05-03T17:35:24.481000+00:00,11280,1284,17.82,1.679,31
2026-05-03T17:35:26.812000+00:00,11280,1284,18.053,1.726,31
2026-05-03T17:35:31.262000+00:00,11280,1284,18.173,1.594,31
2026-05-03T17:35:34.372000+00:00,11280,1284,18.256,1.539,31
2026-05-03T17:35:37.497000+00:00,11280,1284,18.287,1.546,31
2026-05-03T17:35:38.222000+00:00,11280,1284,18.282,1.564,31
2026-05-03T17:35:41.153000+00:00,11280,1284,18.211,1.681,31
2026-05-03T17:35:43.404000+00:00,11280,1284,18.322,1.719,31
2026-05-03T17:35:48.045000+00:00,11280,1284,18.509,1.664,31
2026-05-03T17:35:52.296000+00:00,11280,1284,18.804,1.687,31
2026-05-03T17:35:56.531000+00:00,11280,1284,19.058,1.702,31
2026-05-03T17:36:00.124000+00:00,11280,1284,19.28,1.742,31
2026-05-03T17:36:02.562000+00:00,11280,1284,19.379,1.641,31
2026-05-03T17:36:06.249000+00:00,11280,1284,19.572,1.565,31
2026-05-03T17:36:11.499000+00:00,11280,1284,19.661,1.487,31
2026-05-03T17:36:14.703000+00:00,11280,1284,19.667,1.472,31
2026-05-03T17:36:18.062000+00:00,11280,1284,19.636,1.534,31
2026-05-03T17:36:20.749000+00:00,11280,1284,19.531,1.641,31
2026-05-03T17:36:24.093000+00:00,11280,1284,19.399,1.797,31
2026-05-03T17:36:28.156000+00:00,11280,1284,19.482,1.832,31
2026-05-03T17:36:33.812000+00:00,11280,1284,19.73,1.658,31
2026-05-03T17:36:37.703000+00:00,11280,1284,19.933,1.652,31
2026-05-03T17:36:42.031000+00:00,11280,1284,20.038,1.571,31
2026-05-03T17:36:46.953000+00:00,11280,1284,20.167,1.55,31
2026-05-03T17:36:51.222000+00:00,11280,1284,20.194,1.551,31
2026-05-03T17:36:55.630000+00:00,11280,1284,20.142,1.653,31
2026-05-03T17:36:59.720000+00:00,11280,1284,20.013,1.793,31
2026-05-03T17:37:01.987000+00:00,11280,1284,20.172,1.829,31
2026-05-03T17:37:06.462000+00:00,11280,1284,20.38,1.695,31
2026-05-03T17:37:09.610000+00:00,11280,1284,20.456,1.637,31
2026-05-03T17:37:12.710000+00:00,11280,1284,20.481,1.619,31
2026-05-03T17:37:13.435000+00:00,11280,1284,20.468,1.614,31
2026-05-03T17:37:16.322000+00:00,11280,1284,20.374,1.606,31
2026-05-03T17:37:18.608000+00:00,11280,1284,20.557,1.67,31
2026-05-03T17:37:23.142000+00:00,11280,1284,20.641,1.543,31
2026-05-03T17:37:27.331000+00:00,11280,1284,20.874,1.503,31
2026-05-03T17:37:31.562000+00:00,11280,1284,21.107,1.525,31
2026-05-03T17:37:35.091000+00:00,11280,1284,21.245,1.523,31
2026-05-03T17:37:37.607000+00:00,11280,1284,21.383,1.464,31
2026-05-03T17:37:41.185000+00:00,11280,1284,21.551,1.359,31
2026-05-03T17:37:46.497000+00:00,11280,1284,21.708,1.343,31
2026-05-03T17:37:49.700000+00:00,11280,1284,21.702,1.341,31
2026-05-03T17:37:53.060000+00:00,11280,1284,21.668,1.403,31
2026-05-03T17:37:55.779000+00:00,11280,1284,21.586,1.539,31
2026-05-03T17:37:59.122000+00:00,11280,1284,21.464,1.715,31
2026-05-03T17:38:03.200000+00:00,11280,1284,21.58,1.867,31
2026-05-03T17:38:08.818000+00:00,11280,1284,21.746,1.538,31
2026-05-03T17:38:12.652000+00:00,11280,1284,21.847,1.487,31
2026-05-03T17:38:17.006000+00:00,11280,1284,21.934,1.407,31
2026-05-03T17:38:21.918000+00:00,11280,1284,22.115,1.391,31
2026-05-03T17:38:26.153000+00:00,11280,1284,22.143,1.384,31
2026-05-03T17:38:30.551000+00:00,11280,1284,22.089,1.487,31
2026-05-03T17:38:34.642000+00:00,11280,1284,21.953,1.613,31
2026-05-03T17:38:36.937000+00:00,11280,1284,22.128,1.644,31
2026-05-03T17:38:41.437000+00:00,11280,1284,22.325,1.598,31
2026-05-03T17:38:44.587000+00:00,11280,1284,22.414,1.507,31
2026-05-03T17:38:47.652000+00:00,11280,1284,22.437,1.485,31
2026-05-03T17:38:48.452000+00:00,11280,1284,22.426,1.483,31
2026-05-03T17:38:51.287000+00:00,11280,1284,22.325,1.481,31
2026-05-03T17:38:53.487000+00:00,11280,1284,22.388,1.484,31
2026-05-03T17:38:58.097000+00:00,11280,1284,22.512,1.452,31
2026-05-03T17:39:02.318000+00:00,11280,1284,22.803,1.438,31
2026-05-03T17:39:06.551000+00:00,11280,1284,23.041,1.434,31
2026-05-03T17:39:10.119000+00:00,11280,1284,23.219,1.436,31
2026-05-03T17:39:12.529000+00:00,11280,1284,23.284,1.35,31
2026-05-03T17:39:16.252000+00:00,11280,1284,23.495,1.315,31
2026-05-03T17:39:21.610000+00:00,11280,1284,23.643,1.331,31
2026-05-03T17:39:24.801000+00:00,11280,1284,23.65,1.321,31
2026-05-03T17:39:28.196000+00:00,11280,1284,23.611,1.374,31
2026-05-03T17:39:30.879000+00:00,11280,1284,23.505,1.502,31
2026-05-03T17:39:34.238000+00:00,11280,1284,23.373,1.671,31
2026-05-03T17:39:38.269000+00:00,11280,1284,23.461,1.665,31
2026-05-03T17:39:44.062000+00:00,11280,1284,23.722,1.61,31
2026-05-03T17:39:47.858000+00:00,11280,1284,23.87,1.583,31
2026-05-03T17:39:52.208000+00:00,11280,1284,23.975,1.488,31
2026-05-03T17:39:57.119000+00:00,11280,1284,24.127,1.466,31
2026-05-03T17:40:01.351000+00:00,11280,1284,24.173,1.467,31
2026-05-03T17:40:05.778000+00:00,11280,1284,24.104,1.571,31
2026-05-03T17:40:09.857000+00:00,11280,1284,23.941,1.701,31
2026-05-03T17:40:12.061000+00:00,11280,1284,24.035,1.66,31
2026-05-03T17:40:16.638000+00:00,11280,1284,24.323,1.691,31
2026-05-03T17:40:19.818000+00:00,11280,1284,24.421,1.608,31
2026-05-03T17:40:22.887000+00:00,11280,1284,24.457,1.586,31
2026-05-03T17:40:23.619000+00:00,11280,1284,24.443,1.588,31
2026-05-03T17:40:26.525000+00:00,11280,1284,24.33,1.61,31
2026-05-03T17:40:28.829000+00:00,11280,1284,24.43,1.718,31
2026-05-03T17:40:33.315000+00:00,11280,1284,24.583,1.616,31
2026-05-03T17:40:37.556000+00:00,11280,1284,24.821,1.431,31
2026-05-03T17:40:41.759000+00:00,11280,1284,25.046,1.377,31
2026-05-03T17:40:45.322000+00:00,11280,1284,25.21,1.372,31
2026-05-03T17:40:47.728000+00:00,11280,1284,25.332,1.339,31
2026-05-03T17:40:51.495000+00:00,11280,1284,25.568,1.315,31
2026-05-03T17:40:56.805000+00:00,11280,1284,25.699,1.219,31
2026-05-03T17:40:59.929000+00:00,11280,1284,25.705,1.213,31
2026-05-03T17:41:03.310000+00:00,11280,1284,25.667,1.255,31
2026-05-03T17:41:06.004000+00:00,11280,1284,25.575,1.361,31
2026-05-03T17:41:09.397000+00:00,11280,1284,25.446,1.487,31
2026-05-03T17:41:13.435000+00:00,11280,1284,25.596,1.526,31
2026-05-03T17:41:19.170000+00:00,11280,1284,25.955,1.489,31
2026-05-03T17:41:22.975000+00:00,11280,1284,26.139,1.422,31
2026-05-03T17:41:27.350000+00:00,11280,1284,26.262,1.33,31
2026-05-03T17:41:32.272000+00:00,11280,1284,26.471,1.345,31
2026-05-03T17:41:36.507000+00:00,11280,1284,26.497,1.326,31
2026-05-03T17:41:41.038000+00:00,11280,1284,26.424,1.401,31
2026-05-03T17:41:45.017000+00:00,11280,1284,26.272,1.494,31
2026-05-03T17:41:47.283000+00:00,11280,1284,26.397,1.454,31
2026-05-03T17:41:51.739000+00:00,11280,1284,26.566,1.483,31
2026-05-03T17:41:54.910000+00:00,11280,1284,26.656,1.445,31
2026-05-03T17:41:58.002000+00:00,11280,1284,26.691,1.437,31
2026-05-03T17:41:58.751000+00:00,11280,1284,26.679,1.434,31
2026-05-03T17:42:01.608000+00:00,11280,1284,26.575,1.452,31
2026-05-03T17:42:03.852000+00:00,11280,1284,26.69,1.521,31
2026-05-03T17:42:08.437000+00:00,11280,1284,26.843,1.444,31
2026-05-03T17:42:12.647000+00:00,11280,1284,27.065,1.403,31
2026-05-03T17:42:16.875000+00:00,11280,1284,27.302,1.371,31
2026-05-03T17:42:20.508000+00:00,11280,1284,27.55,1.495,31
2026-05-03T17:42:23.069000+00:00,11280,1284,27.621,1.442,31
2026-05-03T17:42:26.560000+00:00,11280,1284,27.843,1.429,31
2026-05-03T17:42:31.887000+00:00,11280,1284,27.914,1.367,31
2026-05-03T17:42:35.069000+00:00,11280,1284,27.912,1.356,31
2026-05-03T17:42:38.437000+00:00,11280,1284,27.885,1.362,31
2026-05-03T17:42:41.143000+00:00,11280,1284,27.822,1.409,31
2026-05-03T17:42:44.518000+00:00,11280,1284,27.724,0.093,31
2026-05-03T17:42:48.851000+00:00,11280,1284,28.137,0.562,31
2026-05-03T17:42:54.678000+00:00,11280,1284,28.468,0.78,31
2026-05-03T17:42:58.502000+00:00,11280,1284,28.745,0.927,31
2026-05-03T17:43:03.018000+00:00,11280,1284,29.031,1.094,31
2026-05-03T17:43:08.143000+00:00,11280,1284,29.227,1.322,31
2026-05-03T17:43:12.236000+00:00,11280,1284,29.265,1.405,31
2026-05-03T17:43:16.643000+00:00,11280,1284,29.182,1.454,31
2026-05-03T17:43:20.783000+00:00,11280,1284,29.09,0.106,31
2026-05-03T17:43:23.377000+00:00,11280,1284,29.5,0.524,31
2026-05-03T17:43:27.942000+00:00,11280,1284,29.668,0.654,31
2026-05-03T17:43:31.113000+00:00,11280,1284,29.777,0.794,31
2026-05-03T17:43:34.254000+00:00,11280,1284,29.82,0.86,31
2026-05-03T17:43:34.895000+00:00,11280,1284,29.801,0.871,31
2026-05-03T17:43:37.738000+00:00,11280,1284,29.649,0.956,31
2026-05-03T17:43:40.051000+00:00,11280,1284,29.844,1.252,31
2026-05-03T17:43:44.642000+00:00,11280,1284,30.025,1.201,31
2026-05-03T17:43:48.911000+00:00,11280,1284,30.258,1.284,31
2026-05-03T17:43:53.125000+00:00,11280,1284,30.51,1.319,31
2026-05-03T17:43:56.718000+00:00,11280,1284,30.701,1.466,31
2026-05-03T17:43:59.187000+00:00,11280,1284,30.844,1.585,31
2026-05-03T17:44:02.788000+00:00,11280,1284,31.06,1.644,31
2026-05-03T17:44:08.134000+00:00,11280,1284,31.192,1.887,31
2026-05-03T17:44:11.310000+00:00,11280,1284,31.188,1.878,31
2026-05-03T17:44:14.656000+00:00,11280,1284,31.129,1.91,31
2026-05-03T17:44:17.295000+00:00,11280,1284,31.005,1.903,31
2026-05-03T17:44:20.602000+00:00,11280,1284,30.861,1.962,31
2026-05-03T17:44:24.619000+00:00,11280,1284,30.987,1.985,31
2026-05-03T17:44:30.379000+00:00,11280,1284,31.202,1.67,31
2026-05-03T17:44:34.151000+00:00,11280,1284,31.283,1.57,31
2026-05-03T17:44:38.552000+00:00,11280,1284,31.386,1.414,31
2026-05-03T17:44:43.489000+00:00,11280,1284,31.549,1.427,31
2026-05-03T17:44:47.719000+00:00,11280,1284,31.574,1.387,31
2026-05-03T17:44:52.087000+00:00,11280,1284,31.462,1.365,31
2026-05-03T17:44:56.102000+00:00,11280,1284,31.259,1.361,31
2026-05-03T17:44:58.396000+00:00,11280,1284,31.394,1.354,31
2026-05-03T17:45:02.918000+00:00,11280,1284,31.548,1.151,31
2026-05-03T17:45:06.110000+00:00,11280,1284,31.669,1.117,31
2026-05-03T17:45:09.210000+00:00,11280,1284,31.709,1.091,31
2026-05-03T17:45:09.907000+00:00,11280,1284,31.704,1.105,31
2026-05-03T17:45:12.845000+00:00,11280,1284,31.627,1.202,31
2026-05-03T17:45:15.048000+00:00,11280,1284,31.738,1.2,31
2026-05-03T17:45:19.673000+00:00,11280,1284,32.02,1.175,31
2026-05-03T17:45:23.970000+00:00,11280,1284,32.288,1.181,31
2026-05-03T17:45:28.204000+00:00,11280,1284,32.51,1.17,31
2026-05-03T17:45:31.767000+00:00,11280,1284,32.725,1.22,31
2026-05-03T17:45:34.313000+00:00,11280,1284,32.829,1.226,31
2026-05-03T17:45:37.876000+00:00,11280,1284,33.0,1.179,31
2026-05-03T17:45:43.269000+00:00,11280,1284,33.176,1.166,31
2026-05-03T17:45:46.444000+00:00,11280,1284,33.169,1.149,31
2026-05-03T17:45:49.784000+00:00,11280,1284,33.135,1.171,31
2026-05-03T17:45:52.493000+00:00,11280,1284,33.038,1.228,31
2026-05-03T17:45:55.841000+00:00,11280,1284,32.91,1.273,31
2026-05-03T17:45:59.880000+00:00,11280,1284,33.044,1.32,31
2026-05-03T17:46:05.598000+00:00,11280,1284,33.231,1.361,31
2026-05-03T17:46:09.380000+00:00,11280,1284,33.321,1.282,31
2026-05-03T17:46:13.723000+00:00,11280,1284,33.401,1.234,31
2026-05-03T17:46:18.661000+00:00,11280,1284,33.588,1.349,31
2026-05-03T17:46:22.895000+00:00,11280,1284,33.596,1.326,31
2026-05-03T17:46:27.333000+00:00,11280,1284,33.523,1.359,31
2026-05-03T17:46:31.352000+00:00,11280,1284,33.372,1.392,31
2026-05-03T17:46:33.645000+00:00,11280,1284,33.559,1.468,31
2026-05-03T17:46:38.219000+00:00,11280,1284,33.73,1.341,31
2026-05-03T17:46:41.313000+00:00,11280,1284,33.81,1.267,31
2026-05-03T17:46:44.422000+00:00,11280,1284,33.837,1.226,31
2026-05-03T17:46:45.359000+00:00,11280,1284,33.824,1.211,31
2026-05-03T17:46:47.969000+00:00,11280,1284,33.704,1.128,31
2026-05-03T17:46:50.156000+00:00,11280,1284,33.794,1.138,31
2026-05-03T17:46:54.859000+00:00,11280,1284,33.988,1.217,31
2026-05-03T17:46:59.125000+00:00,11280,1284,34.237,1.274,31
2026-05-03T17:47:03.329000+00:00,11280,1284,34.471,1.377,31
2026-05-03T17:47:06.907000+00:00,11280,1284,34.637,1.439,31
2026-05-03T17:47:09.439000+00:00,11280,1284,34.783,1.442,31
2026-05-03T17:47:13.074000+00:00,11280,1284,35.025,1.435,31
2026-05-03T17:47:18.377000+00:00,11280,1284,35.053,1.422,31
2026-05-03T17:47:21.557000+00:00,11280,1284,35.041,1.41,31
2026-05-03T17:47:24.910000+00:00,11280,1284,35.011,1.403,31
2026-05-03T17:47:27.634000+00:00,11280,1284,34.956,1.453,31
2026-05-03T17:47:31.001000+00:00,11280,1284,34.867,1.517,31
2026-05-03T17:47:35.076000+00:00,11280,1284,34.939,1.597,31
2026-05-03T17:47:40.889000+00:00,11280,1284,35.273,1.59,31
2026-05-03T17:47:44.686000+00:00,11280,1284,35.325,1.686,31
2026-05-03T17:47:49.107000+00:00,11280,1284,35.352,1.629,31
2026-05-03T17:47:54.014000+00:00,11280,1284,35.51,1.633,31
2026-05-03T17:47:58.217000+00:00,11280,1284,35.531,1.624,31
2026-05-03T17:48:02.654000+00:00,11280,1284,35.501,1.635,31
2026-05-03T17:48:06.686000+00:00,11280,1284,35.41,1.646,31
2026-05-03T17:48:09.029000+00:00,11280,1284,35.583,1.648,31
2026-05-03T17:48:13.545000+00:00,11280,1284,35.73,1.623,31
2026-05-03T17:48:16.712000+00:00,11280,1284,35.815,1.601,31
2026-05-03T17:48:19.788000+00:00,11280,1284,35.851,1.593,31
2026-05-03T17:48:20.503000+00:00,11280,1284,35.843,1.599,31
2026-05-03T17:48:23.414000+00:00,11280,1284,35.761,1.625,31
2026-05-03T17:48:25.697000+00:00,11280,1284,35.889,1.729,31
2026-05-03T17:48:30.220000+00:00,11280,1284,36.017,1.692,31
2026-05-03T17:48:34.361000+00:00,11280,1284,36.15,1.637,31
2026-05-03T17:48:38.533000+00:00,11280,1284,36.364,1.67,31
2026-05-03T17:48:42.158000+00:00,11280,1284,36.521,1.745,31
2026-05-03T17:48:44.626000+00:00,11280,1284,36.615,1.729,31
2026-05-03T17:48:48.220000+00:00,11280,1284,36.815,1.701,31
2026-05-03T17:48:53.517000+00:00,11280,1284,36.888,1.634,31
2026-05-03T17:48:56.673000+00:00,11280,1284,36.898,1.63,31
2026-05-03T17:49:00.054000+00:00,11280,1284,36.88,1.631,31
2026-05-03T17:49:02.773000+00:00,11280,1284,36.838,1.659,31
2026-05-03T17:49:06.132000+00:00,11280,1284,36.76,1.691,31
2026-05-03T17:49:10.101000+00:00,11280,1284,36.79,1.782,31
2026-05-03T17:49:15.850000+00:00,11280,1284,37.038,1.761,31
2026-05-03T17:49:19.662000+00:00,11280,1284,37.197,1.834,31
2026-05-03T17:49:24.002000+00:00,11280,1284,37.322,1.706,31
2026-05-03T17:49:28.955000+00:00,11280,1284,37.475,1.768,31
2026-05-03T17:49:33.187000+00:00,11280,1284,37.504,1.748,31
2026-05-03T17:49:37.618000+00:00,11280,1284,37.469,1.782,31
2026-05-03T17:49:41.754000+00:00,11280,1284,37.369,1.978,31
2026-05-03T17:49:44.021000+00:00,11280,1284,37.514,2.066,31
2026-05-03T17:49:48.596000+00:00,11280,1284,37.733,2.143,31
2026-05-03T17:49:51.710000+00:00,11280,1284,37.768,2.045,31
2026-05-03T17:49:54.802000+00:00,11280,1284,37.8,,31
2026-05-03T17:49:55.542000+00:00,11280,1284,37.795,3.436,31
2026-05-03T17:49:58.422000+00:00,11280,1284,37.74,3.418,31
2026-05-03T17:50:00.626000+00:00,11280,1284,37.863,3.436,31
2026-05-03T17:50:05.251000+00:00,11280,1284,38.0,3.417,31
2026-05-03T17:50:09.564000+00:00,11280,1284,38.204,3.493,31
2026-05-03T17:50:13.798000+00:00,11280,1284,38.459,3.596,31
2026-05-03T17:50:17.377000+00:00,11280,1284,38.666,3.566,31
2026-05-03T17:50:19.851000+00:00,11280,1284,38.736,3.535,31
2026-05-03T17:50:23.411000+00:00,11280,1284,38.889,3.477,31
2026-05-03T17:50:28.724000+00:00,11280,1284,38.811,3.428,31
2026-05-03T17:50:31.937000+00:00,11280,1284,38.838,3.442,31
2026-05-03T17:50:35.328000+00:00,11280,1284,38.84,3.47,31
2026-05-03T17:50:38.054000+00:00,11280,1284,38.778,3.536,31
2026-05-03T17:50:41.436000+00:00,11280,1284,38.719,3.703,31
2026-05-03T17:50:45.512000+00:00,11280,1284,38.868,3.934,31
2026-05-03T17:50:51.232000+00:00,11280,1284,39.198,3.987,31
2026-05-03T17:50:55+00:00,11280,1284,39.186,3.93,31
2026-05-03T17:50:59.390000+00:00,11280,1284,39.256,3.901,31
2026-05-03T17:51:04.349000+00:00,11280,1284,39.42,3.974,31
2026-05-03T17:51:08.599000+00:00,11280,1284,26.087,3.984,31
2026-05-03T17:51:13.068000+00:00,11280,1284,26.065,4.047,31
2026-05-03T17:51:17.396000+00:00,11280,1284,25.994,4.252,31
2026-05-03T17:51:19.496000+00:00,11280,1284,26.061,4.253,31
2026-05-03T17:51:24.051000+00:00,11280,1284,26.184,4.19,31
2026-05-03T17:51:27.169000+00:00,11280,1284,26.212,4.104,31
2026-05-03T17:51:30.271000+00:00,11280,1284,26.234,,31
2026-05-03T17:51:31.011000+00:00,11280,1284,34.76,7.055,31
2026-05-03T17:51:33.952000+00:00,11280,1284,26.225,,31
2026-05-03T17:51:36.187000+00:00,11280,1284,26.249,,31
2026-05-03T17:51:40.808000+00:00,11280,1284,26.358,0.599,31
2026-05-03T17:51:45.095000+00:00,11280,1284,26.643,0.534,31
2026-05-03T17:51:49.281000+00:00,11280,1284,26.805,0.758,31
2026-05-03T17:51:52.953000+00:00,11280,1284,26.985,1.053,31
2026-05-03T17:51:55.421000+00:00,11280,1284,27.005,1.134,31
2026-05-03T17:51:58.937000+00:00,11280,1284,27.057,1.283,31
2026-05-03T17:52:04.359000+00:00,11280,1284,27.295,1.735,31
2026-05-03T17:52:07.552000+00:00,11280,1284,27.309,1.787,31
2026-05-03T17:52:10.919000+00:00,11280,1284,27.282,1.791,31
2026-05-03T17:52:13.642000+00:00,11280,1284,27.193,1.75,31
2026-05-03T17:52:17.021000+00:00,11280,1284,27.072,1.704,31
2026-05-03T17:52:21.049000+00:00,11280,1284,27.096,1.857,31
2026-05-03T17:52:26.877000+00:00,11280,1284,27.382,2.222,31
2026-05-03T17:52:30.558000+00:00,11280,1284,27.467,2.347,31
2026-05-03T17:52:34.918000+00:00,11280,1284,27.609,2.485,31
2026-05-03T17:52:39.880000+00:00,11280,1284,27.789,2.76,31
2026-05-03T17:52:44.130000+00:00,11280,1284,23.76,2.799,31
2026-05-03T17:52:48.630000+00:00,11280,1284,23.707,2.789,31
2026-05-03T17:52:52.755000+00:00,11280,1284,23.643,2.781,31
2026-05-03T17:52:55.020000+00:00,11280,1284,23.697,2.89,31
2026-05-03T17:52:59.505000+00:00,11280,1284,23.733,3.132,31
2026-05-03T17:53:02.656000+00:00,11280,1284,23.771,3.246,31
2026-05-03T17:53:05.734000+00:00,11280,1284,23.706,,31
2026-05-03T17:53:06.453000+00:00,11280,1284,23.671,2.663,31
2026-05-03T17:53:09.359000+00:00,11280,1284,23.533,3.231,31
2026-05-03T17:53:11.531000+00:00,11280,1284,23.537,3.282,31
2026-05-03T17:53:16.140000+00:00,11280,1284,23.686,3.416,31
2026-05-03T17:53:20.406000+00:00,11280,1284,23.933,3.637,31
2026-05-03T17:53:24.531000+00:00,11280,1284,24.184,3.7,31
2026-05-03T17:53:28.156000+00:00,11280,1284,23.602,3.848,31
2026-05-03T17:53:30.578000+00:00,11280,1284,23.763,3.985,31
